Name;Address;Zip;City;Phone;Fax;E-Mail;URL
Lovric Bau GmbH;Hardtbergstr. 10,;65824;Schwalbach am Taunus;06196 9 51 69 00;;info@lovric-bau.de;http://www.lovric-bau.de
Domani GbR Menges und von Gossler;Freiligrathstr. 26,;61440;Oberursel;06171 5 68 90;;;
B & T Bauunternehmen GmbH;Johann-Sittig-Str. 4,;65931;Frankfurt am Main-Sindlingen;069 51 65 05;;torstenkeil@ymail.com;
Archicult Rhein-Main Pullmann& Breunig GbR;Adam-Höfle-Weg 11,;64673;Zwingenberg;0172 6 41 80 18;;;
W. Schmidt-Diehler GmbH;Friedrich-Uhde-Str. 2,;65812;Bad Soden am Taunus;069 37 00 64 70;;info@schmidt-diehler.de;http://www.schmidt-diehler.de
Hamann-Bau;Salzkopfweg 13,;64646;Heppenheim (Bergstraße);0162 7 46 53 27;;hamann-bau@gmx.de;http://www.facebook.com/hamannbau/?locale=de_DE
Grabowski Klaus Dipl.-Ing. u. Thomas Dipl.-Ing. (FH);Wendelinsweg 6,;61476;Kronberg im Taunus;06173 64 04 02;;info@grabowski-architekten.de;http://www.grabowski-architekten.de
Weschler Bau GmbH und Co. KG Bohrungen;Thomas-Mann-Str. 22,;65479;Raunheim;06142 21 07 28;;Weschler-Bau-Ferraro@web.de;http://www.ferraro-weschler-bau.de
Kapeller GmbH Bauunternehmen;Georgenstr. 44,;61209;Echzell;06008 13 43;;info@kapeller-bau.de;http://www.kapeller-bau.de
Schlosser Hans-Joachim Dipl.Ing.;Brentanostr. 24,;64646;Heppenheim (Bergstraße)-Kirschhausen;06252 31 91;;;
Jökel Bau GmbH & Co. KG;Gartenstr. 44,;36381;Schlüchtern;06661 8 40;;info@joekel.de;http://www.joekel.de
Metz Bauunternehmung;Marie-Curie-Str. 7,;64560;Riedstadt-Wolfskehlen;06158 7 10 71;;;
Kreppold Michael;Unterer Hang 9,;85238;Petershausen-Weißling;08137 10 97;;;
Hans Scheidecker GmbH & Co. KG;Hauptstr. 39,;82140;Olching;08142 4 52 57;;info@hs-wohnbau-gmbh.de;http://www.hs-wohnbau-gmbh.de
Ostermaier + Pittrich GmbH & Co. Bauträger KG;Landsberger Str. 3A,;86938;Schondorf am Ammersee;08192 99 81 27;;ostermaier-pittrich@t-online.de;http://www.ostermaier-pittrich.de
Moll Wolfgang, Monika;Augustenfelder Str. 57,;85221;Dachau;08131 8 00 45;;;https://www.w-moll.de
Schauz Matthias Hochbau Tiefbau;Uhlandstr. 2,;89567;Sontheim an der Brenz;07325 50 55;;;
Gross Wolfgang;Fliederstr. 25,;82256;Fürstenfeldbruck;;;;
Brosi Reinhard, Tiefbau-GmbH;Pöttmeser Str. 135,;86669;Königsmoos-Klingsmoos;0172 8 21 02 56;;;
Brosi Reinhard Tiefbau-GmbH;Pöttmeser Str. 135,;86669;Königsmoos-Klingsmoos;08433 83 03;;;
E.K.L. Kabel- und Leitungsbau GmbH;Otto-Lilienthal-Str. 24,;86899;Landsberg am Lech;08191 9 15 77-0;;info@ekl-kabelbau.de;http://www.ekl-kabelbau.de
Grüne Baukunst;Strahlenfelser Str. 2A,;81243;München-Aubing;089 87 25 87;;;
Pöckl Michael Hoch- u. Tiefbau Baustoffe;Georg-Hitl-Str. 7,;86529;Schrobenhausen;08252 17 01;;info@poeckl-bau.de;http://www.poeckl-bau.de
Ingenieurbüro Puhla GmbH & Co. KG;Viktor-Frankl-Str. 9,;86916;Kaufering;08191 6 57 12 50;;info@puhla.de;http://www.puhla.de
arri-architekten;Schwiftinger Str. 20a,;86899;Landsberg;01520 1 79 14 83;;arri-architekten@gmx.de;http://www.architekt-richter.de
GeoPlus;Johann-Schmidt-Str. 11,;86899;Landsberg am Lech;08191 4 28 77 94;;vermessung@geoplus.info;http://www.geoplus.info
Keimel-Schilling GmbH;Heinrich-Lanz-Str. 26,;85229;Markt Indersdorf-Karpfhofen;08136 73 88;;info@keimel-schilling-bau.de;http://www.keimel-schilling-bau.de
Luge Bau GmbH;Moosstr. 4,;82279;Eching;08143 9 39 10;;info@lugebau.de;http://www.lugebau.de
Kaufhold Bau München GmbH;Moosfeldstr. 3,;82275;Emmering;08141 5 34 66-0;;bayern@kaufhold-bau.de;http://www.kaufhold-bau.com
Lutz Bau-mbH;Buchloer Str. 8,;86899;Landsberg am Lech;08191 32 09 50;;post@lutz-bau.de;http://www.lutz-bau.de
Brunetti Alois Bauunternehmung e.K.;Feuerhausstr. 10A,;82256;Fürstenfeldbruck;08141 96 47;;bau@ab-brunetti.de;http://www.ab-brunetti.de
Assner Hermann GmbH & Co. KG;Robert-Bosch-Str. 5,;86899;Landsberg am Lech;08191 9 40 86-0;;info@assner.de;http://www.assner.de
Stauch Bauunternehmung GmbH;Am Hirschfeld 5,;86579;Waidhofen;08443 9 16 30 50;;bau@stauch-bauunternehmung.de;https://www.stauch-bauunternehmung.de
Zehrer Birgit;Konrad-Adenauer-Str. 32,;85221;Dachau;08131 6 15 09 75;;info@zehrer-architekten.de;http://www.zehrer-architekten.de
Diepold GmbH & Co.Bauunternehmung KG;Schillerstr. 12,;85221;Dachau;08131 5 50 47;;info@diepoldbau.de;http://www.diepoldbau.de
WINDISCH GmbH;Talhofstr. 24C,;82205;Gilching;08105 2 34 34;;info@windisch-bau.de;http://www.windisch-bau.de
Ostermaier + Pittrich GmbH & Co. Bauunternehmen KG;Herrschinger Str. 32,;82266;Inning a.Ammersee;08143 78-0;;ostermaier-pittrich@t-online.de;http://www.ostermaier-pittrich.de
Gossner GmbH & Co. KG;Mittermayerstr. 31,;85221;Dachau;08131 70 62-0;;christine@gossner.de;http://www.gossner.de
Huber Bau GmbH;Landsberger Str. 62,;86938;Schondorf am Ammersee;08192 2 96;;huber-bau@gmx.de;http://www.huberbau.de
Heinrich Raster GmbH;Steinfeldstrasse 11,;85232;Feldgeding;08131 8 67 08;;heinrich.raster@web.de;https://www.kanalbau-raster.de/
Glatt Bauunternehmen GmbH;Balthasar-Kraft-Str. 5,;85276;Pfaffenhofen a.d.Ilm-Pfaffenhofen a d Ilm;08441 78 51 08;;info@glatt-bau.de;http://www.glatt-bau.de
Schmid Bau GmbH;Dießener Str. 24,;86946;Vilgertshofen-Issing;08194 2 43;;schmidbau-issing@t-online.de;http://www.schmidbau-issing.de
Lachermeier Bauunternehmung GmbH;Scheyerer Str. 11,;85276;Hettenshausen;08441 8 15 84;;lachermeier-bauunternehmung@t-online.de;http://bauunternehmen.org
Harrer Bau GmbH & Co. KG;Gewerbestr. 2,;86946;Vilgertshofen-Pflugdorf;08194 2 57;;info@harrer-bau.de;http://www.harrer-bau.de
WipflerPlan;Hohenwarter Str. 124,;85276;Pfaffenhofen a.d.Ilm;08441 50 46-0;;info@wipflerplan.de;http://www.wipflerplan.de
Fetsch Anja Dipl.-Ing.(FH);Dr.-Else-Heidegger-Str. 23,;86633;Neuburg a.d.Donau;08431 3 99 36 66;;info@ib-fetsch.de;
Tarashaj Bauunternehmen;Gartenstr. 48,;82110;Germering-Unterpfaffenhofen;089 23 05 21 24;;info@tarashaj-bauunternehmen.de;https://tarashaj-bauunternehmen.de/uber-uns/
Wöhrl Karl, Elisabeth;Ortsstr. 18,;86558;Hohenwart-Eulenried;08443 84 76;;info@KWE-Bau.de;
Bauwaren Mahler GmbH & Co. KG;Bahnhofstr. 24,;86944;Unterdießen;08243 96 95-0;;info@mahler.de;http://www.mahler.de
Winzinger Vera;Ammerseestr. 11,;86919;Utting am Ammersee-Holzhausen;0171 3 51 69 79;;architektur@verawinzinger.de;
Steil Max, Architekt;Flemischweg 6,;80689;München-Pasing;089 70 41 34;;;
TRAGRAUM Ingenieure PartmbB;Raiffeisenweg 6,;85764;Oberschleißheim;089 31 57 77 66;;nbg@tragraum.de;http://www.tragraum.de
Probst Walter;Behringstr. 12,;82152;Planegg;089 89 91 66-0;;walter@probst-bedachungen.de;http://www.probst-bedachungen.de
Eichenseher Ingenieure;Luitpoldstr. 2A,;85276;Pfaffenhofen a.d.Ilm;08441 89 54-0;;info@eichenseher.net;http://www.eichenseher.net
FW Franz Wieser Bau-GmbH;Kalvarienbergstr. 6,;85123;Karlskron-Pobenhausen;08454 31 59;;fw-franz.wieser@t-online.de;http://www.fw-wieser-bau.de
Gottlieb Gum GmbH & Co. Bauunternehmen KG;Mathildenstr. 4,;82152;Planegg;089 8 59 84 87;;gum-bau@web.de;http://www.gum-bau.de
Thalmeier Bau GmbH;Am Anger 8,;85309;Pörnbach;08446 92 97 39-0;;info@thalmeier-bau.de;http://www.thalmeier-bau.de
Hechinger Bau GmbH;Raiffeisenstr. 4,;85276;Pfaffenhofen a.d.Ilm;08441 89 51-0;;bau@hechinger-gmbh.de;http://www.hechinger-gmbh.de
Rathaus Gauting;Bahnhofstr. 7,;82131;Gauting;089 8 93 37-0;;info@gauting.de;http://www.gauting.de
Erfeling + Schilling GmbH;Wankelstr. 12,;26802;Moormerland;04954 47 47;;e-s.bauen@web.de;http://www.erfeling-schilling.de
AME Handelsgesellschaft mbH;Osterstr. 20,;26802;Moormerland-Neermoor;04954 99 43 47;;;http://www.ame-moormerland.de
Eggers H. u. A., Gebr. GmbH & Co.KG;Dicktonnenstr. 10,;26419;Schortens-Sillenstede;04423 65 17;;info@gebruedereggers.de;http://www.gebruedereggers.de
Bauunternehmen Eilers GmbH;Neuebeek 5A,;26802;Moormerland-Jheringsfehn;0152 28 98 25 34;;;https://www.eilers-bernd.de/
Böhling Bauunternehmen GmbH;Rußlandweg 38,;26446;Friedeburg;0172 8 29 26 07;;;https://www.boehling-friedeburg.de
Tell Bau GmbH Bauunternehmen;Gewerbestr. 23,;26506;Norden;04931 9 38 40;;info@tellbau.de;http://www.tellbau.de
Thorsten Schoolmann Hochbau und Zimmerei GmbH;Middelweg 24,;26532;Großheide-Südcoldinne;04936 12 67;;;
Voges Rüdiger;Grenzstr. 9,;26789;Leer;0491 6 46 44;;ruediger.voges@t-online.de;http://www.bau-sachverstaendiger.de
Andreas G. Müller Bauunternehmen GmbH Bauunternehmen;Graf-Enno-Str. 42,;26723;Emden Stadt-Port Arthur/Transvaal;04921 2 04 96;;;http://www.ferien-am-neuen-delft.de
Niemann & Partner Planungsgesellschaft mbH Ingenieurbüro für Hochbau;Bahnhofstr. 5,;26506;Norden-Süderneuland I;04931 94 28-0;;;http://www.niemann-norden.de
Georg Jellen Planungsbüro für Hochbau;Pfarrstr. 4,;91341;Röttenbach;09195 25 45;;;
Walz Andreas Planungsbüro für Hochbau;Eichenwald 2,;91330;Eggolsheim-Bammersdorf;09191 73 64 91;;;
Stadtverwaltung;Brunnengasse 5,;97447;Gerolzhofen;;;stadt@gerolzhofen.de;https://www.gerolzhofen.de
Straßenbauunternehmen GmbH Johann & Wolfgang Gries;Aschaffenburger Str. 3,;90427;Nürnberg-Großgründlach;0911 30 36 36;;info@gries-pflaster-bau.de;https://www.gries-pflaster-bau.de/
Würffel Ing.Büro für Hochbau Architekt, Wohnung;Strahlbacher Weg 77,;91413;Neustadt a.d.Aisch;09161 20 04;;;
Fuchs P. dipl.Ing.FH Hochbau;Pfisterstr. 31,;90762;Fürth-Innenstadt;0911 7 41 84 95;;;
Hacker Ingenieurbüro für Hochbau;Oberer Markt 29,;95349;Thurnau;0171 5 00 54 86;;hackiplan@aol.com;
B & O CONCEPT, Consulting GmbH für Hochbau, Ingenieurwesen und Umwelt;Pointstr. 3,;97437;Haßfurt-Sylbach;09521 94 64-0;;b-o-concept@t-online.de;http://www.b-concept.deindex.php
Kürzdörfer Hochbau-Tiefbau;Kalchreuther Weg 2,;90562;Heroldsberg;0911 51 83 15;;info@kuerzdoerfer.de;http://www.kuerzdoerfer.de
Schicker Roland Dipl.-Ing.(FH) Planungsbüro für Hochbau;Benedikt-Mahlmeister-Str. 3,;97332;Volkach;09381 80 33 53;;planars@aol.com;
Trautner Bau GmbH & Co. KG;Pottensteiner Str. 8,;95447;Bayreuth-Glocke;0921 7 59 43-0;;info@trautner-bau.de;http://www.trautner-bau.de
Schoerner Helmut Ingenieurbüro für Hochbau;Höller Str. 12,;95138;Bad Steben;09288 9 10 41;;;
Herrmann Bauunternehmen GmbH;Industriestr. 17,;95336;Mainleus;09229 77 99;;info@herrmann-bau.de;http://www.herrmann-bau.de
D&Z Bauunternehmung;Fichtelhofer Str. 2,;95512;Neudrossenfeld;09203 6 86 64 88;;d-zbauunternehmung@t-online.de;http://www.dz-bauunternehmung.de
Meier Nico;Egerstr. 172,;95632;Wunsiedel-Holenbrunn;01517 2 18 49 92;;meiernico77@gmail.com;https://sellwerk.de/firmenprofil/meier-bau-allround
HEISE CONSULT PLANUNGSGESELLSCHAFT HOCHBAU mbH;Fabrikzeile 21,;95028;Hof-Innenstadt;09281 8 33 99 95;;hcp.hof@t-online.de;http://heise-consultants.de
Thiem Hochbau;Asternstr. 2,;95195;Röslau;09238 5 04;;;
Michael Döring Hochbau Tiefbau Bayreuth KG;Christian-Ritter-von-Popp-Str.,;95448;Bayreuth-Industriegebiet;0921 9 40 44;;;
dasso GmbH;Maxim-Gorki-Str. 29,;14513;Teltow;0172 3 10 55 83;;info@dasso-gmbh.de;http://www.dasso-gmbh.de
LMD Möller GmbH;Frieda-Rosenthal-Str. 50,;10318;Berlin-Karlshorst;0172 1 84 96 78;;info@lm-baudienstleistungen.de;https://www.lm-baudienstleistungen.de
Kirchner Hermann GmbH & Co. KG Hoch- u. Ingenieurbau;Rotherstr. 7,;10245;Berlin-Friedrichshain;030 29 34 23-0;;;
SBS Shala Bau GmbH;Bennigsenstr. 7,;12159;Berlin-Friedenau;030 56 73 18 90;;shalabau@web.de;http://www.sbsbau.com
Element Hochbau Architektur- Baugewerbe;Zossener Str. 39,;10961;Berlin-Kreuzberg;030 69 81 93 59;;;
Safadi Hochbau GmbH;Kurfürstendamm 212,;10719;Berlin-Charlottenburg;030 2 63 92 94-0;;koulaghassi@safadi-group.de;http://www.safadi-group.de
Meisterbetrieb Thomas Kettelhut - Maurer- und Estricharbeiten;Salmbacher Str. 72,;12349;Berlin-Buckow;030 74 10 30 15;;meister-kettelhut@web.de;https://www.meister-kettelhut.de
Strooy Hochbau GmbH;Storkower Str. 158,;10407;Berlin-Prenzlauer Berg;030 7 77 77 73;;info@strooy.de;https://www.strooy.de/
BEM Hochbau GmbH;Exerzierstr. 23,;13357;Berlin-Gesundbrunnen;030 46 60 58 00;;info@bembau.de;https://www.bembau.de
ImexLine GmbH;Bernhard-Weiß-Str. 1,;10178;Berlin-Mitte;030 37 47 19 88;;;
Engel & Strenge Hochbau GmbH;Groß-Berliner Damm 80,;12487;Berlin-Johannisthal;0171 2 86 26 05;;;http://www.hochbau-service.de
Genthe Bauingenieure GmbH Ingenieurbüro für Hochbau;Lindenallee 18 A,;12587;Berlin-Friedrichshagen;030 6 45 57 65;;kontakt@genthe-architekten.de;http://www.genthe-architekten.de
Ingenieurbüro Prib Part GmbB Büro f. Tragwerksplanung u. Hochbau;Mittelstr. 29,;14943;Luckenwalde;03371 62 28 42;;buero_prib@t-online.de;https://www.buero-prib.de/
Ingenieurbüro für Architektur und Statik Detlef Reichenberger Dipl.-Ing. Hochbau;Eichenallee 21,;16767;Leegebruch;03304 25 08 48;;d.reichenberger@t-online.de;http://www.ib-reichenberger.de
Ausbau Gebäude Sanierung GmbH Baubetrieb für Hochbau;Ebereschenallee 5,;15738;Zeuthen;033762 82 11 00;;ages_bau_gmbh@lycos.de;
Turn Key Hochbau GmbH;Prenzlauer Chaussee 110,;16348;Wandlitz;033397 60 06-0;;info@turnkey-wandlitz.de;http://www.turnkey-bau.de
Brandes Baustoff GmbH Baustoff für Hoch- u. Tiefbau;Robert-Koch-Str. 4,;14513;Teltow;03328 39 87-0;;info@baustoff-brandes.de;http://www.bauzentrum-brandes.de
Glomb Andreas Dipl.-Ing. (FH) Bauingenieur für Hochbau;Breitscheidstr. 2,;16515;Oranienburg-Lehnitz;03301 6 76 34 95;;info@ib-glomb.de;https://www.ib-glomb.de
JAKU Hochbau GmbH;Seeburger Str. 25A,;13581;Berlin-Spandau;0170 9 09 46 91;;;
MADEYO Planungsgesellschaft GbR Planungsbüro für Hochbau;Grünauer Str. 5,;12557;Berlin-Köpenick;030 3 25 90 70 40;;;http://madeyo.de
Hochbau und Liegenschaften, Straßenwesen, Kreisstraßenmeisterei;Am Nuthefließ 2,;14943;Luckenwalde;03371 6 08-45 00;;;
Roland Taube RWT-Hochbau;Poratzstr. 37,;16225;Eberswalde;0171 8 31 24 87;;;
RWT-Bau GmbH Taube Roland Hochbau;Naumannstr. 1,;16225;Eberswalde;03334 23 80 10;;;
Hochbau GmbH;Potsdamer Str. 18A,;14943;Luckenwalde;03371 60 00 97;;;http://www.hochbau-luckenwalde.de
Hochbau Königs Wusterhausen Wohn-u. Industriebau GmbH;Eichenallee 8,;15711;Königs Wusterhausen;03375 52 68 48;;mail@Hochbau-kw.de;http://www.Hochbau-kw.de
Lehmann Markus Ingenieurbüro für Hochbau;Straße der Freundschaft 5,;16259;Heckelberg-Brunow;033451 5 57 50;;markus.a.lehmann@web.de;http://www.planungsbuero-lehmann.de
Hochbau GmbH Wohn- und Geschäftshaus;Potsdamer Str. 18A,;14943;Luckenwalde;03371 6 27 00;;info@hochbau-luckenwalde.de;http://www.hochbau-luckenwalde.de
ANES Bauausführungen Berlin GmbH;Adam-von-Trott-Str. 7,;13627;Berlin-Charlottenburg-Nord;030 33 30 60;;info@anesbau.de;http://www.anesbau.de
Ingenieurbüro H.Melzer für Hochbau;Buchenweg 32,;14547;Beelitz-Fichtenwalde;033206 2 17 56;;;
Westphal Peter Ulrich;Ollenhauerstr. 98,;13403;Berlin-Reinickendorf;030 86 42 15 77;;office@buero-westphal.de;http://www.buero-westphal.de
Aepler Bau GmbH & Co. KG;Oranienburger Str. 101,;13437;Berlin-Wittenau;030 45 80 59 20;;info@aepler-bau.de;https://www.aepler-bau.com
Pitbau Ingenieure GmbH;Josef-Orlopp-Str. 32 -36,;10365;Berlin-Lichtenberg;030 24 35 88 81;;info@pitbau.de;https://www.pitbau.de
Potsdamer Sanierungsbau GmbH;Rubensstr. 4,;14467;Potsdam-Berliner Vorstadt;0331 2 80 80-0;;info@potsdamer-sanierungsbau.de;https://www.potsdamer-sanierungsbau.de/
Alpina Bau A.U.S. GmbH;Senftenberger Ring 5 A,;13439;Berlin-Märkisches Viertel;030 45 08 42 33;;ep@alpina-bau.berlin;https://www.alpina-bau.berlin
Schukowski Bau;Straße vor Schönholz 14,;13158;Berlin-Niederschönhausen;030 9 16 99 42-0;;info@schukowski.de;http://www.schukowski.de
Ingenieurbüro Marquardt;Gipsstr. 9,;10119;Berlin-Mitte;030 27 59 47 58;;info@bau-sv-marquardt.de;http://www.bau-sv-marquardt.de
ANS - Bau GmbH;Angerweg 25,;13158;Berlin-Wilhelmsruh;030 30 34 64 13;;office@ans-bau.de;http://www.ans-bau.de
Balkonsanierung Salge;Regattastr. 55,;12527;Berlin-Grünau;030 6 75 44 40;;mail@salgebau.de;http://salgebau.de
KRONE Ingenieure GmbH;Kaiserin-Augusta-Allee 14,;10553;Berlin-Moabit;030 2 83 92 80;;mail@ibkrone.de;http://www.ibkrone.de
Baubetrieb Kramke, M.;Konrad-Zuse-Ring 13,;14469;Potsdam-Nauener Vorstadt;0331 60 08 49 64;;info@kramke-baugruppe.de;http://www.kramke-baugruppe.de
Ingenieurbüro für Bauplanung Morawski & Peucker;Rheinstr. 61,;14974;Ludwigsfelde;03378 80 00 89;;post@mp-architektur.de;http://www.mp-architektur.de
G & S Bauausführungen GmbH;Kornblumenring 26,;12357;Berlin-Rudow;030 62 84 34 72;;schultz_plaetrich@t-online.de;
Editra-Bau GmbH;Ankogelweg 7,;12107;Berlin-Mariendorf;030 7 96 20 85;;info@editra-bau-gmbh.de;http://www.editra-bau-gmbh.de
MST - Montage, Straßen- und Tiefbau GmbH;Landsberger Str. 259,;12623;Berlin-Mahlsdorf;030 56 55 10 55;;info@mst-gmbh-berlin.de;http://www.mst-gmbh-berlin.de
KRÜGER-Bau & Bausanierung GmbH;Petscheltweg 437,;16515;Oranienburg;03301 53 07 32;;kruegerbauohv@web.de;
Michulitz Architektur und Bauplanung GmbH;Bahnhofstr. 17A,;15711;;03375 5 28 52 64;;info@michulitz.de;http://www.michulitz.de
Romboy Volker Dipl.-Ing., Dipl.-Ing.;Hampsteadstr. 7,;14167;Berlin-Zehlendorf;030 8 12 05 29;;info@romboy.de;http://www.romboy.de
K & K Gerüstbau Falkensee GmbH;Hallesche Str. 5,;14612;Falkensee;03322 2 99 20;;info@k-k-geruestbau.de;http://www.k-k-geruestbau.de
Heiden Bernd;Jägerstr. 26,;16567;Mühlenbeck;033056 8 15 58;;;
Holz- und Baustoffhandel Pekrul;Zu den Luchbergen 22,;14641;Nauen;03321 7 46 52 90;;holzundbaupekrul@arcor.de;https://www.baustoffhandel-pekrul.de
René Keiper Bau- und Dienstleistungen GmbH;Berliner Str. 24,;14959;Trebbin;033731 3 01 80;;info@k-baudienst.de;https://www.bau-keiper-trebbin.de/
Nagel Mietservice GmbH;Löwenbrucher Ring 20,;14974;Ludwigsfelde;03378 2 03 33-0;;info.lf@nagel-gruppe.de;https://www.nagel-gruppe.de
Rosenau Eberhard Architekt;Fichtestr. 11A,;14612;Falkensee;03322 21 92 60;;architekturstudio-rosenau@t-online.de;
GEMA Baustoffhandel & Transport GmbH;Am Bahnhof 1,;16775;Löwenberger Land-Nassenheide;033051 6 21-0;;info@gema-baustoffe.de;http://www.gema-baustoffe.de/
Architektin Sonja Lieberwirth;Alte Feldstr. 10a,;14558;Nuthetal-Saarmund;0172 9 24 09 60;;sonja.m.lieberwirth@googlemail.com;https://www.architekturbüro-lieberwirth.de/
Bau & Service Dabendorf GmbH;Jägerstr. 1,;15806;Zossen-Dabendorf;03377 30 25 50;;info@bsdgmbh.de;http://www.bsdgmbh.de/
havel-bau Kagel, Carsten;Am Plötzhorn 24,;14542;Werder (Havel);0173 6 00 93 05;;havel-bau@t-online.de;https://www.havel-bau.de
Bauunternehmung Seyfarth, Jürgen;Adolf-Damaschke-Str. 88,;14542;Werder (Havel);03327 73 64-0;;info@seyfarth-bau.de;https://www.seyfarth-bau.de
ComBau GmbH;Nuthedamm 28,;14480;Potsdam-Drewitz;0331 6 00 84 11;;info@combau-potsdam.de;http://www.combau-potsdam.de
Firma Martin Enge;Dahlewitzer Straße 8,;15806;Zossen;03377 5 30 40 19;;martin.enge@t-online.de;https://www.blauarbeit.de/pflasterarbeiten/branchenbuch/zossen/firma-martin-enge
Kerker Baustoffe GmbH Dagmar Kerker;Ginsterweg 5,;14822;Borkheide;033845 4 05 02;;kerker-baustoffe@web.de;https://www.kerker-firmengruppe.de
Ebbecke Andreas Trockenbau;Ahornstr. 8,;16244;Schorfheide-Finowfurt;03335 71 98;;;
HWBAU GmbH Beelitz;Am Zollhaus 14,;14547;Beelitz;033204 64 98 46;;wittenberg@beelitzbau.de;http://www.beelitzbau.de/
Maurerarbeiten MBS Märkische Bauservice GmbH;Klabundring 37,;15827;Blankenfelde-Mahlow;01523 3 71 30 51;;mbsgmbh.info@gmail.com;https://www.blauarbeit.de/bautrocknung/branchenbuch/blankenfelde/mbs-maerkische-bauservice-gmbh
Sigma Projektbau;Brockäckerweg 34,;32584;Löhne;05732 68 68 33;;;http://www.sigma-projektbau.de
Krähenhorst GmbH, Heinrich Hochbau;Haselhorststr. 50,;33397;Rietberg-Mastholte;02944 97 90-0;;;http://www.kraehenhorst.de
Müller GbR;Franz-Bals-Str. 11,;33106;Paderborn;05254 9 30 68 72;;;
Detert GmbH & Co. KG;Aachener Str. 7,;33649;Bielefeld-Brackwede;0521 44 40 21;;;http://www.hochbau-detert.de
Penschke Richard Dipl.-Ing. Sachverständigenbüro;Astruper Str. 15,;49143;Bissendorf-Schledehausen;05402 80 68;;;
Oevermann Hochbau GmbH ZNL Gütersloh Bauunternehmen;Teutoburger Weg 5,;33332;Gütersloh-Innenstadt;05241 86 09-0;;;
Stolle Werner Malerbetrieb;Nordstr. 23,;32657;Lemgo-Brake;05261 98 03 81;;;
Odwald GmbH;Im Glanetal 5,;49152;Bad Essen-Barkhausen;05427 92 25 55;;;http://www.odwald-gmbh.de
Abdurrahman Kurtlucan Hochbau Hausmeisterdienste Baugeschäft Fair;Mühlenheider Str. 12,;33129;Delbrück-Westenholz;02944 9 79 99 31;;;http://www.baugeschaeft-fair.de
Cramer-Hochbau GmbH Stahlbeton u. Mauerwerksbau;Amselweg 8,;33378;Rheda-Wiedenbrück;05242 4 42 40;;;http://www.cramer-hochbau.de
Gürtas Bau GmbH;Bruchstr. 163,;32289;Rödinghausen;05226 25 58;;;http://www.guertas-bau.de
Baller Bauunternehmen GmbH & Co. KG Bauunternehmen;Osterheide 15,;49124;Georgsmarienhütte-Oesede;05401 4 55 77;;;http://www.baller-bauunternehmen.de
MH Direktbau GmbH & Co. KG;Lütkenkamp 4,;32584;Löhne;05732 6 83 92 43;;;
Loeck GmbH u. Co.KG Bauunternehmen;Blatenweg 36,;49324;Melle-Föckinghausen;05422 81 49;;;http://www.loeck-bau.de/
Finke & Ladwig Bau GmbH&Co.KG;Im Bogen 4B,;32312;Lübbecke-Blasheim;05741 6 02 95 55;;;http://www.finke-ladwigbau.de
Schreiber Petra Architekturbüro;Am Königsberg 25,;32760;Detmold-Heiligenkirchen;05231 9 10 28 45;;;http://www.architektin-schreiber.de
Gerhard Missal GmbH Bauunternehmung Stahlbeton- Hoch- u. Tiefbau;Herforder Str. 12,;32278;Kirchlengern;05223 8 44 91;;;http://www.missal-bau.de/
Brennert Bauunternehmen GmbH & Co. KG;Grasweg 39,;32657;Lemgo-Brake;05261 9 85 30;;;http://www.brennert-bau.de
Klocke GmbH, August Baustoffe Heizöle;Echternhagen 13,;32689;Kalletal-Hohenhausen;05264 64 81-0;;;http://www.klocke-kalletal.de
Neitzel Reinhard Dipl.-Ing.;Lagesche Str. 81,;32756;Detmold-Innenstadt;05231 97 86 17;;;
Schlüter Baugeschäft GmbH & Co. KG, K.;Lindenstr. 85,;33189;Schlangen;05252 73 54;;;http://www.k-schlueter.de
Andreas Holste Bauunternehmung GmbH & Co. KG;Siemensstr. 1,;59590;Geseke;02942 76 33;;info@holstebau.de;http://www.holstebau.de
Möller Bauunternehmen GmbH;Niederdorfstr. 4,;32312;Lübbecke-Gehlenbeck;05741 62 12;;;
Bauunternehmung Hollermann GmbH;Dübberort 4,;49179;Ostercappeln-Nordhausen;05473 13 11;;;https://www.kh-os.de/betrieb/bauunternehmung-hollermann-gmbh.html
Temme GmbH & Co. KG Baugesellschaft;Oehrkstr. 4,;32457;Porta Westfalica-Holtrup;05731 76 40-0;;;http://www.temmebau.de
Gemont GmbH;Meller Landstr. 52,;49086;Osnabrück-Voxtrup;0541 20 06 76 50;;;http://www.gemont-bau.de
Bischof Bau GmbH & Co. KG;Bad-Essener-Str. 1,;49179;Ostercappeln-Mönkehöfen;05472 28 94;;;
