Name;Address;Zip;City;Phone;Fax;E-Mail;URL
iBE Ebner Maschinenbau GmbH;Karl-Benz-Str. 14,;85221;Dachau;08131 3 37 78 82;;;http://ing-buero-ebner.de
Sauerer Maschinenbau GmbH;Bergsonstr. 155,;81245;München-Aubing;089 8 63 35 32;;;
Maschinenbau Schaarschmidt;Ortsrand 32,;89423;Gundelfingen a.d.Donau-Echenbrunn;09073 9 97 47-0;;;http://www.mbsg.de
Maschinenbau Rainer G. Volkmann GmbH;Robert-Widmer-Str. 3,;86633;Neuburg a.d.Donau;08431 61 82 09;;;
Ruli Maschinenbau GmbH;Münchner Str. 14,;82152;Planegg;089 8 59 94 44;;info@ruli.info;http://www.ruli.info
Güttler GmbH Schulungszentrum Maschinenbau;An der Kessel 1,;86735;Amerdingen;09089 7 66 41 75;;;http://guttler.org
Richard Ostler Maschinenbau GmbH;Schlingener Str. 2A,;87668;Rieden;08346 98 20 26;;;http://www.ostler-maschinenbau.de
D&M Industrieservice Maschinenbau;Ringstr. 2,;89431;Bächingen a.d.Brenz;07325 95 20 10;;;http://www.d-m-industrieservice.de
Laudahn Bohrtechnik & Maschinenbau GmbH;Peter-Henlein-Str. 2,;89312;Günzburg;08221 3 39 83;;;http://www.laudahn-maschinenbau.de
Schuster Maschinenbau GmbH;Wernher-von-Braun-Str. 7,;86920;Denklingen;08243 9 93 07 59;;info@schuster-maschinenbau.de;http://www.schuster-maschinenbau.de
Maschinenbau Eggerstorfer GmbH;Hackerstr. 18,;85764;Oberschleißheim-Badersfeld;089 37 50 72-0;;;http://www.maschinenbau-eggerstorfer.de
Hafner Lüftungs- und Klimatechnik GmbH Maschinenbau;Bachäckerweg 13,;87742;Apfeltrach;08261 76 21 33-0;;;http://www.lang-hafner.de/
Ideal Maschinenbau GmbH;Grubmühlerfeldstr. 32,;82131;Gauting;089 8 56 88-0;;;http://www.ideal-gmbh.de
Vieler Ulrich;Josef-Holzheu-Str. 11,;86932;Pürgen-Lengenfeld;08196 99 95 82;;info@ib-vieler.de;http://www.ib-vieler.de
Exuma Rohr- u. Blechbearbeitung GmbH;Pöttmeser Str. 12,;86165;Augsburg-Lechhausen;0821 7 90 89-0;;mail@exuma.de;http://www.exuma.de
Zander EMS GmbH;Rudolf-Diesel-Str. 5,;86899;Landsberg am Lech;08191 9 73 79 29;;info@zander-ems.de;https://www.zander-ems.de
Ingenieurbüro Vieler;Josef-Holzheu-Str. 11,;86932;Pürgen-Lengenfeld;08196 14 29;;info@ib-vieler.de;http://www.ib-vieler.de
Reuter Klaus;Thünefeldstr. 7,;82299;Türkenfeld;08193 90 50 30;;reuter-feinmechanik@web.de;
Winkel Andreas, Löschner Andreas;Prieler Str. 13,;85232;Bergkirchen-Lauterbach;08135 99 38 08;;info@andytec.de;http://www.andytec.de
Haberl Stefan, M.A.;Pössinger Str. 32e,;86899;Landsberg am Lech;08191 94 44 41;;stefan.haberl@t-online.de;http://www.stefan-haberl.de
Fischler Franz GmbH & Co. KG;Germanenstr. 19,;86343;Königsbrunn;08231 96 41-0;;info@fischler.de;http://www.fischler.de
Rescher Andreas;Am Kirchsteig 35A,;86928;Hofstetten;08196 99 94 50;;info@rescher.de;http://www.rescher.de
Machinenfabrik Kaspar Walter GmbH & Co.KG;Konrad-Zuse-Bogen 18,;82152;Krailling;089 78 59 60;;sales@kwalter.de;http://www.kwalter.de
AVA-HUEP GmbH & Co. KG;Heinestr. 5,;82211;Herrsching a.Ammersee;08152 93 92-0;;info@ava-huep.de;http://www.ava-huep.com
Woywod Kunststoffmaschinen GmbH & Co. Vertriebs-KG;Bahnhofstr. 110,;82166;Gräfelfing;;;info@woywod.de;http://www.woywod.de
Hofmann GmbH & Co. KG;Robert-Bosch-Str. 8,;85221;Dachau;08131 53 96 63;;KarlHofmannGmbH@t-online.de;http://www.Ruf-Kompressoren.com
Kräß Zerspanungstechnik GmbH;Dorfstr. 14,;86944;Unterdießen-Oberdießen;08243 96 11 59;;info@kraess-zerspanungstechnik.de;https://kraess-zerspanungstechnik.de
Dilg GmbH;Am Zeller See 12,;86633;Neuburg a.d.Donau-Zell;08431 5 36 96-0;;info@dilg-gmbh.de;http://www.dilg-gmbh.de
Pöschl Präzisionsteile GmbH;Industriestr. 10,;82110;Germering;089 89 44 54-0;;gs@poeschl-gmbh.de;http://www.poeschl-gmbh.de
RUF-Kompressoren GmbH;Robert-Bosch-Str. 8,;85221;Dachau;08131 53 96 64;;KarlHofmannGmbH@t-online.de;http://www.Ruf-Kompressoren.com
WSP Präzision e.K.;Siemensstr. 2,;86558;Hohenwart-Thierham;08443 9 17 96 62;;Info@wsp-praezision.de;https://www.wsp-praezision.de
hema GmbH;Nikolaus-Otto-Str. 1,;85221;Dachau;08131 3 33 94-0;;hema@hema-dachau.de;http://www.hema-dachau.de
Panasonic Industrial Devices Europe GmbH;Am Temmelacker 2,;85276;Pfaffenhofen-Weihern;08441 7 54-0;;info-eu@eu.pewg.panasonic.com;http://www.pideu.panasonic.de
Christl Oliver;Am Malfinger Steig 14,;86920;Denklingen;08194 9 97 90 00;;info@christl-automation.de;https://christl-maschinenbau.de/
Panasonic Industrial Devices;Am Temmelacker 2,;85276;Pfaffenhofen a.d.Ilm-Weihern;08441 86 07 66;;info-eu@eu.pewg.panasonic.com;http://www.pideu.panasonic.de
Rieder Otto;Riederweg 12,;85276;Pfaffenhofen-Pfaffenhofen a d Ilm;08441 8 79 79 19;;otto.rieder@rieder-engineering.com;https://rieder-engineering.com
STM Stahl Vertriebs GmbH;Bussardstr. 10,;82166;Gräfelfing;089 89 81 47-0;;info@stm-stahl.de;http://www.stm-stahl.de
Cwtec Gesellschaft für Werkzeug- u. Maschinenbau mbH;Stettiner Str. 1,;26524;Hage;04931 9 18 33-0;;;http://www.cwtec.de
P+W Umwelttechnik GmbH Maschinenbau;Stettiner Str. 3,;26524;Hage;04931 98 39 96-0;;;https://pw-umwelttechnik.de
Axzion GKS Stahl- und Maschinenbau GmbH;Schmiedestr. 10,;26629;Großefehn-Ostgroßefehn;04943 4 05 60-0;;;
NLT Norder Lagertechnik GmbH & Co. Maschinenbau KG;Stellmacherstr. 2,;26506;Norden-Süderneuland I;04931 17 84 00;;;http://www.glave.de/nlt
FERCHAU GmbH;Am Nesseufer 28,;26789;Leer (Ostfriesland);0441 2 09 71 20;;leer@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/leer
Schiffs-, Motoren- & Maschinenbau Portal & Wotte OHG;Am Hillernsen Hamm 47,;26441;Jever;04461 59 82;;;
Kuhlmann Förderanlagen Maschinenbau;Tiegelstr. 7,;26689;Apen-Augustfehn;04489 4 04 82-0;;;http://www.kuhlmann-foerderanlagen.de
Freese Engineering;Batzenweg 27,;26817;Rhauderfehn;04952 8 97 27 81;;info@freese-engineering.de;https://freese-engineering.de
Mönck Maschinenbau und Ingenieurbüro GbR;Schmiedestr. 5,;26629;Großefehn-Ostgroßefehn;04943 40 57 67-0;;;http://www.moenck-maschinenbau.de
NOVAPAX Maschinenbau GmbH & Co. KG Maschinenbau;Milchweg 14,;26789;Leer (Ostfriesland);0491 9 28 64-0;;;https://www.novapax.net
Rexel Germany GmbH & Co. KG;Michelinstr. 144,;96103;Hallstadt;0951 9 14 00;;info.bamberg@rexel.de;https://www.rexel.de/BAMBERG/store/10
Werkzeug-Vorrichtung und Maschinenbau Inh. Richard Lips;Oberer Stephansberg 5,;96049;Bamberg;0951 5 55 33;;Pensl@t-online.de;
VOLKMAR MASCHINENBAU GMBH;Handwerkerstr. 1u. 11,;97526;Sennfeld;09721 6 59 89-0;;info@volkmar-gmbh.de;http://www.volkmar-gmbh.de
Montech Maschinenbau;Am Steinberg 10,;96049;Bamberg-Gaustadt;0951 60 11 05;;mbs@maschinenbau-schick.de;http://www.maschinenbau-schick.de
FERCHAU GmbH;Amsterdamstraße 6a,;97424;Schweinfurt;09721 6 75 80;;schweinfurt@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/schweinfurt
FERCHAU GmbH;Marienbergstraße 94,;90411;Nürnberg;0911 64 13 80;;nuernberg-city@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/nuernberg-city
HD Maschinenbau GmbH;Kraibergstr. 10,;96148;Baunach;09544 9 20 10-0;;info@hd-maschinenbau.de;http://www.hd-maschinenbau.de
FERCHAU GmbH;Friedrich-Von-Schiller-Straße 35,;95444;Bayreuth;0921 1 51 24 30;;bayreuth@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/bayreuth
Liebig GmbH Maschinenbau;Kirschäckerstr. 18,;96052;Bamberg;0951 38 89-0;;verwaltung@liebig-maschinenbau.de;https://liebig-maschinenbau.de
Leicht Josef Maschinenbau;Valentinstr. 51,;96103;Hallstadt;0951 74 75-0;;leicht-maschinenbau@intcom.de;http://www.leicht-maschinenbau.de
Weiss Spindeltechnologie GmbH Maschinenbau;Rudolf-Diesel-Str. 35,;97424;Schweinfurt-Süd;09721 77 01-0;;;
HGU Compakt GmbH Maschinenbau;Karl-Martell-Str. 40,;90431;Nürnberg-Leyh;0911 9 33 28 63;;info@HGU-Compakt.com;http://www.hgu-compakt.com
Rolei Maschinenbau;Karl-von-Linde-Str. 20,;95447;Bayreuth-Altstadt;0921 75 44 21;;;
VKM GmbH Maschinenbau;Ludwigstr. 15,;90763;Fürth-Südstadt;0911 74 93 90;;vkm-fuerth@t-online.de;http://www.mon.de/mfr/vkm
FECOM Maschinenbau GmbH;Norisstr. 5,;91257;Pegnitz-Neudorf;09241 4 89 32-0;;info.werk2@fecom-maschinenbau.com;https://www.fecom-maschinenbau.com
Volkmar Rudi Maschinenbau;Weyerer Str. 25,;97526;Sennfeld;09721 6 93 03;;;
Werner Meier Hydraulik und Maschinenbau;Norisstr. 18,;91257;Pegnitz-Neudorf;0175 5 25 45 25;;hydraulikmeier@t-online.de;http://metallbau-meier.npage.de
Bogacki Maschinenservice Maschinenbau;Kartäuserstr. 3,;97332;Volkach-Astheim;09381 80 08 57;;bogacki.service@online.de;http://www.bogacki-maschinen-service.de
Neuburger Manfred Maschinenbau;Bayreuther Str. 17,;95473;Haag-Unternschreez;09201 76 65;;;
Theilinger GmbH Maschinenbau;Neumeyerstr. 17,;90411;Nürnberg-Schafhof;0911 5 81 83-0;;info@theilinger.de;http://theilinger.de
SUB Stahl- und Metallbautechnik GmbH;Industriestr. 45 -47,;97437;Haßfurt;09521 95 35 70;;info@sub-service.de;https://sub-stahlbau.de/index.php?id=3
Buchmann GmbH;Virchowstr. 20D,;90409;Nürnberg-Maxfeld;0911 95 12 86-0;;info@buchmann-zeitarbeit.de;http://www.buchmann-zeitarbeit.de
Apel Schweißtechnik GmbH;Liebigstr. 2,;96465;Neustadt bei Coburg-Haarbrücken;09568 87 95 79;;apel@apel-st.de;https://www.apel-schweisstechnik.de
Hofmann Heinrich Maschinenbau;Dieselstr. 11,;96465;Neustadt b.Coburg;09568 50 17;;heinrich_hofmann@arcor.de;https://www.maschinenbau-hofmann.de
Kubat Mechanik GmbH;Großgeschaidt 1,;90562;Heroldsberg-Großgeschaidt;09126 2 93 20;;info@kubat-mechanik.de;https://kubat-mechanik.de/
Pistor Maschinenbau;Hegnabrunn 71A,;95339;Neuenmarkt-Hegnabrunn;09227 90 21 99;;;http://www.maschinenbau-pistor.de
SMB Schwede Maschinenbau GmbH;Markgrafenstr. 2,;95497;Goldkronach;09273 9 82-0;;info@smb-strap.de;http://www.smb-strap.de
Unkauf Stahl- und Maschinenbau GmbH;Kauerndorf 12,;95361;Ködnitz-Kauerndorf;09221 26 23;;info@unkauf-stahlbau.de;https://unkauf-stahlbau.de
Windschiegl Maschinenbau GmbH;Weberstraße 1,;92670;Windischeschenbach;09681 40 02 40;;kontakt@windschiegl.de;https://www.windschiegl.de
FECOM Maschinenbau GmbH;Esbachgraben 17,;95463;Bindlach;09208 58 65-0;;info@fecom-maschinenbau.com;https://www.fecom-maschinenbau.com/
Strema Maschinenbau GmbH Maschinenbau;Kauerhofer Str. 4,;92237;Sulzbach-Rosenberg;09661 87 02-0;;info@strema.de;http://www.strema.de
Fuhrmann Wilhelm GmbH & Co.KG Maschinenbau;Siemensstr. 19,;95111;Rehau;09283 15 03;;info@fuhrmann-rehau.de;http://www.fuhrmann-rehau.de
Bezold Maschinenbau;Orchideenstr. 29,;90542;Eckental-Brand;09126 96 78;;bezold-cnc@t-online.de;https://www.bezold-cnctechnik.de
H&S Service- und Maschinenbau GmbH;Jean-Paul-Str. 82,;95100;Selb;0171 5 26 21 06;;hs-maschinenbau@t-online.de;
PackTec Maschinenbau GmbH;Leopoldstr. 64,;95030;Hof-Innenstadt;09281 1 40 68 25;;info@packtec.de;https://www.packtec.de
Montageservice Maschinenbau GM;Moltkestr. 27,;95028;Hof-Innenstadt;09281 14 14 47;;geroldmueller@yahoo.de;
Krapf & Lex Maschinenbau GmbH;Pressather Str. 157,;92637;Weiden i.d.OPf.;0961 38 19 05-0;;info@krapfundlex.com;http://www.krapfundlex.com
Purucker Metalltechnik GmbH;Robert-Bosch-Str. 1,;95369;Untersteinach;09225 95 65 90;;purucker@purucker-metalltechnik.de;http://www.purucker-metalltechnik.de
WeLo GmbH Maschinenbau;Georg-Stöckel-Str. 14,;92637;Weiden i.d.OPf.-Hammerweg;0961 38 18 94-0;;info@we-lo.net;https://www.we-lo.net
Plößner G.;Im Gewerbepark 27,;92655;Grafenwöhr;09641 92 29-0;;info@ploessner-hydraulik.de;http://www.ploessner-hydraulik.de
FERCHAU GmbH;Hardenbergstraße 20,;10623;Berlin;030 20 62 59 80;;berlin-nord@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/berlin-nord
FERCHAU GmbH;Zeppelinstraße 136,;14471;Potsdam;0331 6 00 26 30;;potsdam@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/potsdam
FERCHAU GmbH;Bayerischer Platz 1,;10779;Berlin;030 39 74 79 90;;berlin@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/berlin-public
FERCHAU GmbH;Freiheitstraße 124-126,;15745;Wildau;03375 52 49 70;;berlin-brandenburg@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/berlin-brandenburg
Maschinenfabrik Schmachtenhagen GmbH;Stegeweg 5,;16515;Oranienburg-Schmachtenhagen;03301 5 23 09-0;;info@mfas.de;http://www.mfas.de
FERCHAU GmbH;Ludwig-Erhard-Ring 11,;15827;Blankenfelde-Mahlow;033708 4 44 90;;dahlewitz@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/dahlewitz
Bardenhagen Maschinenbau Berlin GmbH;Gottlieb-Dunkel-Str. 50-52,;12099;Berlin-Tempelhof;030 70 60 09 90;;bmb_berlin@hotmail.com;http://bardenhagen-bmb.de
Neuweiler J. Maschinenbau;Wiesenstr. 55,;13357;Berlin-Gesundbrunnen;030 46 06 47 00;;;
W. Berger Werkzeug-, Maschinen-, und Apparatebau GmbH;Blomberger Weg 6,;13437;Berlin-Wittenau;030 40 99 91-0;;mail@berger-berlin.de;http://www.berger-berlin.de
Körber & Körber GmbH Präzisionsmechanik Maschinenbau;Triftweg 1-2,;16547;Birkenwerder;03303 5 06 54-0;;info@koerber-koerber.de;https://www.koerber-koerber.de
Märkische Oberflächen & Behälterbau GmbH;Gottower Str. 37,;14943;Luckenwalde;03371 64 34-0;;info@mtm-gmbh.com;http://www.mtm-gmbh.com
BE Maschinenmesser GmbH & Co. KG;Am Winkel 4,;15528;Spreenhagen;033633 8 88-0;;sales@be-maschinenmesser.com;http://www.be-maschinenmesser.com
CTA Anlagenbau;Julius-Pintsch-Ring 18,;15517;Fürstenwalde/Spree;03361 36 21-0;;info@oetec.de;http://www.oetec.de
Inter-Rubber Handels- und Vertriebsgesellschaft mbH;Ring 32,;15754;Heidesee-Kolberg;033768 20 17-0;;info@interrubber.de;http://www.interrubber.de
Klemz Instandsetzungs- und Dienstleistungs GmbH;Hammerchaussee 1A,;16559;Liebenwalde;033054 6 06 28;;;
Klein Reinhard - Maschinenhandel;Julius-Pintsch-Ring 28,;15517;Fürstenwalde/Spree;03361 36 77 00;;;
Baving Verpackungstechnik GmbH & Co. KG;Robert-Bosch-Str. 11,;48336;Sassenberg;02583 30 03 00;;matthias.baving@baving-verpackungstechnik.de;http://www.baving24.de
Aerzener Maschinenfabrik GmbH;Reherweg 28,;31855;Aerzen;05154 81-0;;info@aerzener.de;https://www.aerzen.com/de
Gutsfeld & Schneider Maschinenbau GmbH;Fettpottstraße 24-26,;33818;Leopoldshöhe;05202 30 31;;;https://www.gutsfeld-schneider.de/
Enns Maschinenbau GmbH;Moorwiese 10,;32549;Bad Oeynhausen-Eidinghausen;05731 9 82 97 32;;info@enns-mb.de;https://www.enns-maschinenbau.de
ESC EUROPA-SIEBDRUCKMASCHINEN-CENTRUM GMBH & CO. KG;Heldmanstr. 30,;32108;Bad Salzuflen-Schötmar;05222 80 90;;info@esc-online.de;http://esc-online.de
BSG Sondermasch.Bau GmbH;Nederlandstr. 11,;32825;Blomberg;05235 9 70 22;;info@bsg-blomberg.de;http://www.bsg-blomberg.de
Schade GmbH;Grasweg 18a,;32657;Lemgo-Brake;05261 8 91 20;;cs@schade-gmbh.de;http://www.schade-gmbh.de
FERCHAU GmbH;Herforder Straße 195,;33609;Bielefeld;0521 5 60 66 40;;bielefeld@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/bielefeld
WBE Werkzeug- u. Maschinenbau GmbH & Co. KG;Paderborner Str. 19,;33659;Bielefeld-Senne;0521 5 22 79 99-0;;info@wbe-maschnenbau.de;https://wbe-maschinenbau.com
SMB-Maschinenbau Inh. Bernd Spilker;Im Meisenfeld 5,;32602;Vlotho-Exter;05228 96 26 98-0;;;http://www.smb-vlotho.de
TNT Maschinenbau GmbH;Ostring 23,;32832;Augustdorf;05237 98 09-0;;;http://www.tnt-maschinenbau.de
VENJAKOB Maschinenbau GmbH & Co. KG;Augsburger Str. 2-6,;33378;Rheda-Wiedenbrück;05242 9 60 30;;;http://www.venjakob.de
Heuling Maschinenbau GmbH & Co. KG;Steinbrink 19,;33829;Borgholzhausen-Oldendorf;05425 95 40 89-0;;;http://www.heuling.de
JOKA Werkzeug- und Maschinenbau GmbH & Co. KG;Gütersloher Str. 64,;33161;Hövelhof;05257 20 51;;info@joka-werkzeugbau.de;https://www.joka-werkzeugbau.de/
O & S Hydraulik- u. Maschinenbau GmbH;Ostensieker Weg 2,;32584;Löhne;05732 78 49;;;http://www.os-hydraulik.de
Jelen Maschinenbau GmbH & Co. KG;Kilverstr. 56,;32289;Rödinghausen-Bruchmühlen;05226 21 56;;;http://www.jelen-web.de
Metz Thomas Maschinenbau GmbH;Nordstr. 39,;49328;Melle-Bennien;05226 1 72 15;;;http://www.metz-cnc.de
Wilsmann Maschinenbau u. Wartungsdienst GmbH & Co. KG;Industriestr. 22,;33161;Hövelhof;05257 98 38-50;;;http://www.wilsmann-maschinenbau.de
Maschinenbau Hebrock GmbH;Neustadt 33-35,;32257;Bünde-Dünne;05223 4 15 99;;;http://www.Hebrock.de
Melcher Michael MMB Hydraulik u. Maschinenbau;Paderborner Str. 97,;32760;Detmold-Heiligenkirchen;05231 94 19-0;;;http://www.mmb-maschinenbau.de
Maschinenbau Hebrock GmbH;Beendorfer Str. 31,;32609;Hüllhorst-Oberbauerschaft;05741 34 79-0;;;http://www.ebm-maschinenbau.de
Wessel Anlagen- und Maschinenbau GmbH;An der Beeke 43,;32584;Löhne-Mennighüffen;05732 7 15 49;;;http://www.fw-metall.de
Germo Maschinenbau GmbH;Ziegeleistr. 10,;33775;Versmold-Loxten;05423 94 58-0;;;
Huning Maschinenbau GmbH;Wellingholzhausener Str. 6,;49324;Melle-Drantum;05422 6 08-0;;;http://www.heitling.de
Ingenieurbüro Achilles Olaf Dipl.-Ing. Maschinenbau;Diemelstr. 9,;33378;Rheda-Wiedenbrück;05242 96 61 50;;;http://www.ibachilles.de
Werges GmbH Maschinenbau;Oldendorfer Str. 168,;49324;Melle-Oldendorf;05422 98 28-0;;;http://www.werges.de
Pietsch GmbH & Co. KG Maschinenbau;Baumgarten 16,;49326;Melle-Gesmold;05422 91 09 30;;;
GEA Westfalia Separator GmbH Maschinenbau;Werner-Habig-Str. 1,;59302;Oelde;02522 77-0;;;http://www.gea.com
Emminghaus Maschinenbau GmbH;Gewerbegebiet Echternhagen 20,;32689;Kalletal-Hohenhausen;05264 64 64-0;;;http://www.emminghaus.de
MKM International GmbH Maschinenbau;Königstr. 128,;32547;Bad Oeynhausen-Rehme;05731 17 51-51;;;http://www.mkm-international.de
Werkzeug-Maschinen NC-Service GmbH Maschinenbau;Dyckerhoffstr. 1,;49176;Hilter am Teutoburger Wald;05424 2 30 53;;;
BeznerAnl.- Maschinenbau GmbH;Gildestr. 11B,;32760;Detmold-Diestelbruch;05231 3 08 71-0;;;http://www.bezner.com
Meyer Alfred KG Maschinenbau;Osnabrücker Str. 155,;49201;Dissen am Teutoburger Wald-Erpen;05424 35 16;;;
Rudi Seller Seller Maschinenbau;Breitenbachstr. 39,;32547;Bad Oeynhausen-Innenstadt;0171 2 32 19 88;;;http://www.seller-maschinenbau.de
Rahlmeyer Maschinenbau GmbH & Co. KG;Carl-Zeiss-Str. 2,;32549;Bad Oeynhausen-Wulferdingsen;05734 96 06-0;;;http://www.rahlmeyer.de
Kuhlmeyer Maschinenbau GmbH;Zur Bauernwiese 23,;32549;Bad Oeynhausen-Eidinghausen;05731 53 04-0;;;http://www.kuhlmeyer.de
Lange Maschinenbau GmbH&Co.KG;Bruchweg 33,;32609;Hüllhorst-Tengern;05744 45 75;;;https://lange-maschinenbau.de
Brinkmann Cay Maschinenbau;Stüher Str. 50,;32549;Bad Oeynhausen-Werste;05731 5 28 00;;;http://www.b-s-brinkmann.de
AGU Direkt GmbH Maschinenbau;Niedersachsenstr. 12,;49186;Bad Iburg-Sentrup;05403 79 35 33;;;http://www.agu-direkt.de
Kraft Maschinenbau GmbH, G.;Speckenstr. 6,;33397;Rietberg-Mastholte;02944 8 04-0;;;http://www.lebenswerk-mastholte.de
Robert Bürkle GmbH Maschinenbau;Gewerbestr. 5,;33397;Rietberg-Mastholte;02944 97 07-0;;;
Scheibler Maschinenbau GmbH & Co. KG, Heinz;Am Landhagen 78,;59302;Oelde;02522 93 34-0;;;http://www.scheibler-maschinenbau.de
Meinert GmbH & Co. KG Maschinenbau;Tieberken 7,;32457;Porta Westfalica-Holzhausen;0571 9 51 95 49-29;;;
Heinrich Höhner GmbH & Co. KG Maschinenbau;Ostarpstr. 26,;59302;Oelde-Lette;05245 8 71 40;;;https://www.hoener.de
Keibel Maschinenbau GmbH Maschinenbau;Im Westerbruch 66,;49152;Bad Essen-Linne;05472 9 54 79-0;;;http://www.Keibel-Maschinenbau.de
Ganzelewski Maschinenbau GmbH;Möllberger Str. 21,;32602;Vlotho-Uffeln;05733 96 34-0;;;http://www.ganzelewski.de
Prieß, Horstmann & Co. Maschinenbau GmbH & Co.KG;Harthekel 6,;32479;Hille-Unterlübbe;05734 96 01-0;;;http://www.priess-horstmann.de
Schübeler Composite Industrielle Teilefertigung für den Maschinenbau;Schulze-Delitzsch-Weg 1,;33175;Bad Lippspringe;05252 8 39 84 95;;;http://www.schuebeler-technologies.de
Hagedorn Maschinenbau e.K.;Gartenstr. 2,;49219;Glandorf;05426 40 18;;;http://www.hagedorn-maschinenbau.de
Jäger H.-H. Maschinenbau GmbH;Hausberger Str. 60,;32457;Porta Westfalica-Neesen;0571 7 05 90;;;http://www.jaeger-maschinenbau.de
Becklönne Dirk Maschinenbau;Dieselstr. 11,;59329;Wadersloh;02523 95 90 63-0;;;http://www.Beckloenne.de
Jäger Maschinenbau GmbH Maschinenbau;Hausberger Str. 60,;32457;Porta Westfalica-Neesen;0571 9 72 01-0;;;http://www.neue-jaeger.de
Strautmann Maschinenbau GmbH;Auf dem Haarkamp 22,;49219;Glandorf-Laudiek;05426 9 45 45-0;;;http://www.strautmann-umwelt.de
Ebert Maschinenbau GmbH;Lübbecker Str. 228,;32429;Minden-Dützen;0571 3 85 47-0;;;http://www.ebert-maschinenbau.de
Wilhelm Rohlfing GmbH Maschinenbau Hydraulik Pneumatik;Zeiss-Str. 12,;32312;Lübbecke;05741 31 89 89;;;http://www.rohlfing.de
Lödige Maschinenbau GmbH, Gebr.;Elsener Str. 7,;33102;Paderborn-Kernstadt;05251 3 09-0;;;https://www.loedige.de
PKR Maschinenbau GmbH;Gewerbepark Grüner Weg 26,;59269;Beckum;02521 8 21 21 40-0;;;http://www.pkr-maschinenbau.de
Sinnerbrink Maschinenbau GmbH & Co. KG;Beckumer Str. 31,;59302;Oelde;02522 9 01 25-0;;;http://www.johannsinnerbrink.de
2-Connect Automation Roboter Maschinenbau Maschinenbau;Werner-von-Siemens-Str. 19,;49124;Georgsmarienhütte-Oesede;05401 88 08 08-0;;;http://www.2-connect.de
Nienkemper Maschinenbau GmbH;Industriestr. 8,;59320;Ennigerloh;02524 2 65-00;;;http://www.nienkemper.de
MGM Industriemechanik Maschinenbau;Dieselstr. 11,;31737;Rinteln;05751 89 15 38;;;http://www.mgm-maschinenbau.com
Wendt Maschinenbau GmbH & Co KG;Oeseder Str. 1,;49124;Georgsmarienhütte-Oesede;05401 86 05-0;;;http://www.wendt-maschinenbau.de
Hempelmann Maschinenbau GmbH;Dammweg 12,;59558;Lippstadt-Lipperode;0170 8 14 98 06;;;
Neuenhauser Maschinenbau GmbH;Iburger Str. 225,;49082;Osnabrück-Nahne;0541 5 05 46-0;;;http://www.neuenhauser.de
Demandt Stahl- u. Maschinenbau GmbH;Herzfelder Str. 4,;59329;Wadersloh-Liesborn;02523 84 52;;;http://www.demandt-maschinenbau.de
Paal GmbH Kanalballenpressen Maschinenbau;Raiffeisenstr. 15,;49124;Georgsmarienhütte-Harderberg;05401 4 88-0;;;http://www.paalgroup.com
LTL Maschinenbau GmbH;Stükenstr. 23,;31737;Rinteln;05751 92 47 73-0;;;http://www.ltl-maschinenbau.de
Knippschild GmbH Stahl-Maschinenbau;Braasstr. 16,;31737;Rinteln;05751 94 20-0;;;http://www.knippschild-gmbh.de
Adam Maschinenbau GmbH;Südstr. 18,;32683;Barntrup;05263 9 99 45;;;http://www.adam-maschinenbau.de
Wibberg Fahrzeug-, Behälter- und Maschinenbau GmbH;Tiefer Hellweg 16,;59590;Geseke;02942 9 74 30;;info@wibberg.de;http://www.wibberg.de
Otterpohl Stahl u. Maschinenbau GmbH;Auf dem Tigge 50,;59269;Beckum;02521 32 57;;;
